pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
2vmz,2VMZ,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMZ.cif,verified,WAR/SHMT/2vmz.cif,WAR/SHMT/2vmz.cif,true,418549,,2026-06-05T11:15:48Z
2vmu,2VMU,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMU.cif,verified,WAR/SHMT/2vmu.cif,WAR/SHMT/2vmu.cif,true,409466,,2026-06-05T11:15:48Z
2vmy,2VMY,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMY.cif,verified,WAR/SHMT/2vmy.cif,WAR/SHMT/2vmy.cif,true,680208,,2026-06-05T11:15:48Z
3ecd,3ECD,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/3ECD.cif,verified,WAR/SHMT/3ecd.cif,WAR/SHMT/3ecd.cif,true,1401537,,2026-06-05T11:15:48Z
3h7f,3H7F,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/3H7F.cif,verified,WAR/SHMT/3h7f.cif,WAR/SHMT/3h7f.cif,true,835232,,2026-06-05T11:15:49Z
3gbx,3GBX,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/3GBX.cif,verified,WAR/SHMT/3gbx.cif,WAR/SHMT/3gbx.cif,true,727968,,2026-06-05T11:15:49Z
2vms,2VMS,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMS.cif,verified,WAR/SHMT/2vms.cif,WAR/SHMT/2vms.cif,true,401146,,2026-06-05T11:15:48Z
3n0l,3N0L,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/3N0L.cif,verified,WAR/SHMT/3n0l.cif,WAR/SHMT/3n0l.cif,true,762152,,2026-06-05T11:15:49Z
3pu5,3PU5,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/3PU5.cif,verified,WAR/SHMT/3pu5.cif,WAR/SHMT/3pu5.cif,true,316472,,2026-06-05T11:15:49Z
3pnx,3PNX,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/3PNX.cif,verified,WAR/SHMT/3pnx.cif,WAR/SHMT/3pnx.cif,true,1504774,,2026-06-05T11:15:49Z
