pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
4r91,4R91,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4R91.cif,verified,WAR/BACE1/4r91.cif,WAR/BACE1/4r91.cif,true,770458,,2026-06-06T07:57:58Z
4r95,4R95,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4R95.cif,verified,WAR/BACE1/4r95.cif,WAR/BACE1/4r95.cif,true,740401,,2026-06-06T07:57:58Z
4rcd,4RCD,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4RCD.cif,verified,WAR/BACE1/4rcd.cif,WAR/BACE1/4rcd.cif,true,390303,,2026-06-06T07:57:58Z
4rro,4RRO,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4RRO.cif,verified,WAR/BACE1/4rro.cif,WAR/BACE1/4rro.cif,true,395972,,2026-06-06T07:57:58Z
4rce,4RCE,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4RCE.cif,verified,WAR/BACE1/4rce.cif,WAR/BACE1/4rce.cif,true,370633,,2026-06-06T07:57:58Z
4rcf,4RCF,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4RCF.cif,verified,WAR/BACE1/4rcf.cif,WAR/BACE1/4rcf.cif,true,388956,,2026-06-06T07:57:58Z
4rrn,4RRN,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4RRN.cif,verified,WAR/BACE1/4rrn.cif,WAR/BACE1/4rrn.cif,true,402372,,2026-06-06T07:57:58Z
4rrs,4RRS,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4RRS.cif,verified,WAR/BACE1/4rrs.cif,WAR/BACE1/4rrs.cif,true,396890,,2026-06-06T07:57:58Z
4trw,4TRW,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4TRW.cif,verified,WAR/BACE1/4trw.cif,WAR/BACE1/4trw.cif,true,1755835,,2026-06-06T07:57:58Z
4wtu,4WTU,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4WTU.cif,verified,WAR/BACE1/4wtu.cif,WAR/BACE1/4wtu.cif,true,410395,,2026-06-06T07:57:58Z
